,Date,Project,Method,OD260/280,OD260/230,Concentration,Yield(ug)
5081,2021-11-17,RTB-IMI,Chemagen,1.98,1.99,130.75,19.6125
5082,2021-10-22,RTB-IMI,Chemagen,1.88,1.88,63.29,9.4935
5083,2021-11-26,RTB-IMI,Chemagen,1.84,2.06,79.09,11.8635
5084,2021-11-09,RTB-IMI,Chemagen,2.05,2.29,74.99,11.2485
5085,2021-12-15,RTB-IMI,Chemagen,1.89,2.16,81.16,12.174
5086,2021-10-08,RTB-IMI,Chemagen,1.9,1.76,92.4,13.86
5087,2021-11-26,RTB-IMI,Chemagen,1.98,2.47,55.15,8.2725
5088,2021-11-19,RTB-IMI,Chemagen,1.91,2.29,50.48,7.571999999999999
5089,2021-12-20,RTB-IMI,Chemagen,2.01,2.55,69.88,10.482
5090,2021-11-17,RTB-IMI,Chemagen,1.91,2.13,144.8,21.72
5091,2021-12-15,RTB-IMI,Chemagen,1.99,2.31,87.15,13.0725
5092,2021-11-30,RTB-IMI,Chemagen,2.02,2.29,67.62,10.143
5093,2021-11-11,RTB-IMI,Chemagen,2.0,2.44,145.14,21.770999999999997
5094,2021-11-26,RTB-IMI,Chemagen,2.11,2.24,74.39,11.1585
5095,2021-12-24,RTB-IMI,Chemagen,1.98,2.37,58.58,8.787
5096,2021-10-20,RTB-IMI,Chemagen,1.88,2.09,85.3,12.795
5097,2021-11-23,RTB-IMI,Chemagen,1.92,2.21,80.39,12.0585
5098,2021-12-15,RTB-IMI,Chemagen,1.93,2.25,89.77,13.4655
5099,2021-10-29,RTB-IMI,Chemagen,1.94,2.08,81.42,12.213
5100,2021-11-15,RTB-IMI,Chemagen,1.86,2.16,83.1,12.465
5101,2021-11-02,RTB-IMI,Chemagen,,,,
5102,2021-12-13,RTB-IMI,Chemagen,1.84,1.88,94.32,14.147999999999998
5103,2021-12-07,RTB-IMI,Chemagen,1.89,2.31,105.87,15.8805
5104,2021-10-22,RTB-IMI,Chemagen,1.88,2.04,67.51,10.1265
5105,2021-11-17,RTB-IMI,Chemagen,1.94,1.97,123.7,18.555
5106,2021-12-07,RTB-IMI,Chemagen,1.9,2.17,89.08,13.362
5107,2021-11-17,RTB-IMI,Chemagen,1.88,2.06,100.09,15.0135
5108,2021-12-10,RTB-IMI,Chemagen,1.89,1.88,80.81,12.1215
5109,2021-10-22,RTB-IMI,Chemagen,1.9,1.94,46.72,7.008
5110,2021-11-17,RTB-IMI,Chemagen,1.91,2.0,113.67,17.0505
5111,2021-11-26,RTB-IMI,Chemagen,1.89,2.12,118.78,17.817
5112,2021-11-17,RTB-IMI,Chemagen,1.9,2.23,86.43,12.964500000000001
5113,2021-11-23,RTB-IMI,Chemagen,1.91,2.2,88.55,13.2825
5114,2021-11-19,RTB-IMI,Chemagen,1.94,1.82,86.11,12.9165
5115,2021-12-10,RTB-IMI,Chemagen,1.96,2.13,69.3,10.395
5116,2021-11-30,RTB-IMI,Chemagen,1.93,1.96,54.81,8.2215
5117,2021-11-26,RTB-IMI,Chemagen,1.81,2.09,60.3,9.045
5118,2021-12-15,RTB-IMI,Chemagen,1.93,2.19,88.64,13.296
5119,2021-11-17,RTB-IMI,Chemagen,1.92,2.02,129.48,19.422
5120,2021-10-20,RTB-IMI,Chemagen,1.89,2.17,89.27,13.3905
5121,2021-12-07,RTB-IMI,Chemagen,1.84,1.52,110.33,16.5495
5122,2021-11-17,RTB-IMI,Chemagen,1.92,2.22,183.06,27.459
5123,2021-11-23,RTB-IMI,Chemagen,1.89,2.06,83.23,12.4845
5124,2021-12-07,RTB-IMI,Chemagen,1.91,2.1,103.5,15.525
5125,2021-12-03,RTB-IMI,Chemagen,1.9,2.07,95.29,14.293500000000002
5126,2021-10-29,RTB-IMI,Chemagen,2.02,2.22,81.78,12.267
5127,2021-12-20,RTB-IMI,Chemagen,1.95,2.19,47.56,7.134
5128,2021-11-30,RTB-IMI,Chemagen,2.0,2.36,50.9,7.635
5129,2021-11-26,RTB-IMI,Chemagen,1.91,2.16,86.98,13.047
5130,2021-10-22,RTB-IMI,Chemagen,2.13,2.14,63.3,9.495
5131,2021-11-30,RTB-IMI,Chemagen,1.93,2.14,102.4,15.36
5132,2021-11-30,RTB-IMI,Chemagen,1.99,2.32,96.87,14.5305
5133,2021-12-13,RTB-IMI,Chemagen,1.91,2.38,88.47,13.2705
5134,2021-11-05,RTB-IMI,Chemagen,1.95,2.29,111.96,16.794
5135,2021-11-19,RTB-IMI,Chemagen,1.88,2.14,124.46,18.669
5136,2021-10-29,RTB-IMI,Chemagen,1.94,2.27,89.93,13.489500000000001
5137,2021-11-23,RTB-IMI,Chemagen,1.82,1.41,55.48,8.322
5138,2021-12-10,RTB-IMI,Chemagen,1.89,1.98,48.93,7.3395
5139,2021-11-19,RTB-IMI,Chemagen,1.96,2.35,97.85,14.6775
5140,2021-11-19,RTB-IMI,Chemagen,1.97,2.32,79.51,11.9265
5141,2021-12-07,RTB-IMI,Chemagen,1.91,2.18,87.94,13.191
5142,2021-11-15,RTB-IMI,Chemagen,2.0,2.32,60.49,9.0735
5143,2021-10-22,RTB-IMI,Chemagen,2.02,2.16,76.84,11.526
5144,2021-10-22,RTB-IMI,Chemagen,1.92,2.28,86.0,12.9
5145,2021-11-23,RTB-IMI,Chemagen,1.94,1.7,78.42,11.763
5146,2021-10-22,RTB-IMI,Chemagen,2.01,2.16,102.74,15.411
5147,2021-12-17,RTB-IMI,Chemagen,1.95,2.29,138.52,20.778
5148,2021-12-15,RTB-IMI,Chemagen,1.93,2.28,116.23,17.4345
5149,2021-12-17,RTB-IMI,Chemagen,1.95,2.3,156.73,23.5095
5150,2021-11-02,RTB-IMI,Chemagen,,,,
5151,2021-10-27,RTB-IMI,Chemagen,1.93,2.32,78.7,11.805
5152,2021-11-02,RTB-IMI,Chemagen,,,,
5153,2021-10-22,RTB-IMI,Chemagen,1.95,2.38,84.4,12.66
5154,2021-12-20,RTB-IMI,Chemagen,1.96,2.64,59.32,8.898
5155,2021-10-29,RTB-IMI,Chemagen,2.01,2.15,125.69,18.8535
5156,2021-10-22,RTB-IMI,Chemagen,1.95,1.93,114.79,17.2185
5157,2021-11-05,RTB-IMI,Chemagen,1.97,2.28,76.19,11.4285
5158,2021-10-15,RTB-IMI,Chemagen,1.96,2.07,105.13,15.7695
5159,2021-12-20,RTB-IMI,Chemagen,1.94,2.45,55.91,8.3865
5160,2021-11-05,RTB-IMI,Chemagen,1.91,2.27,99.91,14.9865
5161,2021-10-20,RTB-IMI,Chemagen,2.09,2.19,63.44,9.516
5162,2021-12-13,RTB-IMI,Chemagen,1.81,1.62,78.96,11.843999999999998
5163,2021-11-09,RTB-IMI,Chemagen,1.97,2.29,113.25,16.9875
5164,2021-11-19,RTB-IMI,Chemagen,2.06,2.25,86.35,12.9525
5165,2021-10-08,RTB-IMI,Chemagen,1.91,2.1,88.35,13.2525
5166,2021-10-22,RTB-IMI,Chemagen,1.88,2.07,122.54,18.381
5167,2021-10-22,RTB-IMI,Chemagen,2.03,2.38,66.06,9.909
5168,2021-11-09,RTB-IMI,Chemagen,1.97,2.3,95.04,14.256000000000002
5169,2021-12-07,RTB-IMI,Chemagen,1.89,2.02,130.79,19.6185
5170,2021-12-17,RTB-IMI,Chemagen,1.92,2.01,58.38,8.757
5171,2022-01-20,RTB-NAF,Chemagen,1.94,2.05,98.9,14.835
5172,2022-01-31,RTB-NAF,Chemagen,1.95,2.16,53.9,8.085
5173,2022-02-18,RTB-NAF,Chemagen,2.01,1.84,54.71,8.2065
5174,2022-02-16,RTB-NAF,Chemagen,1.92,1.57,89.78,13.467
5175,2022-02-18,RTB-NAF,Chemagen,1.9,2.07,55.09,8.2635
5176,2022-03-21,RTB-NAF,Chemagen,1.92,2.24,105.01,15.7515
5177,2022-01-27,RTB-NAF,Chemagen,1.93,2.24,114.71,17.2065
5178,2022-02-25,RTB-NAF,Chemagen,2.0,2.02,123.77,18.5655
5179,2022-02-14,RTB-NAF,Chemagen,1.95,2.17,78.48,11.772
5180,2022-02-04,RTB-NAF,Chemagen,1.91,29.89,104.07,15.610499999999998
5181,2022-02-10,RTB-NAF,Chemagen,2.08,2.16,70.45,10.5675
5182,2022-02-25,RTB-NAF,Chemagen,1.98,2.21,95.37,14.3055
5183,2022-03-11,RTB-NAF,Chemagen,2.01,1.94,99.78,14.967
5184,2022-03-03,RTB-NAF,Chemagen,1.99,2.17,96.08,14.412
5185,2022-02-04,RTB-NAF,Chemagen,1.97,-6.96,78.87,11.8305
5186,2022-01-27,RTB-NAF,Chemagen,2.01,2.15,71.17,10.6755
5187,2022-03-24,RTB-NAF,Chemagen,1.97,2.52,97.53,14.6295
5188,2022-02-14,RTB-NAF,Chemagen,1.94,2.06,127.11,19.0665
5189,2022-02-14,RTB-NAF,Chemagen,1.91,2.27,92.09,13.8135
5190,2022-01-31,RTB-NAF,Chemagen,1.96,2.21,71.05,10.6575
5191,2022-01-25,RTB-NAF,Chemagen,1.99,2.45,56.16,8.424
5192,2022-01-31,RTB-NAF,Chemagen,1.92,2.24,64.54,9.681000000000001
5193,2022-01-31,RTB-NAF,Chemagen,1.94,2.25,88.36,13.254
5194,2022-03-11,RTB-NAF,Chemagen,2.01,2.26,110.65,16.5975
5195,2022-02-04,RTB-NAF,Chemagen,2.08,-2.77,55.11,8.2665
5196,2022-01-25,RTB-NAF,Chemagen,2.0,2.05,70.14,10.521
5197,2022-02-07,RTB-NAF,Chemagen,1.96,2.18,110.38,16.557
5198,2022-02-25,RTB-NAF,Chemagen,1.95,2.22,175.3,26.295
5199,2022-02-14,RTB-NAF,Chemagen,1.93,2.28,100.27,15.0405
5200,2022-01-14,RTB-NAF,Chemagen,2.02,2.28,87.0,13.05
5201,2022-02-08,RTB-NAF,Chemagen,1.99,2.16,74.49,11.1735
5202,2022-02-24,RTB-NAF,Chemagen,1.97,2.22,121.44,18.216
5203,2022-01-12,RTB-NAF,Chemagen,1.93,1.95,94.94,14.241
5204,2022-01-12,RTB-NAF,Chemagen,1.95,2.31,166.8,25.02
5205,2022-02-24,RTB-NAF,Chemagen,1.95,2.26,154.22,23.133
5206,2022-02-25,RTB-NAF,Chemagen,1.96,1.84,99.77,14.9655
5207,2022-03-22,RTB-NAF,Chemagen,2.3,2.58,53.9,8.085
5208,2022-01-12,RTB-NAF,Chemagen,1.92,2.16,102.16,15.324
5209,2022-03-25,RTB-NAF,Chemagen,2.32,2.74,50.53,7.5795
5210,2022-01-17,RTB-NAF,Chemagen,1.8,1.71,73.27,10.9905
5211,2022-02-01,RTB-NAF,Chemagen,2.09,2.32,62.74,9.411
5212,2022-02-18,RTB-NAF,Chemagen,2.03,2.32,51.77,7.765500000000001
5213,2022-03-24,RTB-NAF,Chemagen,1.96,2.37,83.31,12.4965
5214,2022-03-11,RTB-NAF,Chemagen,2.06,2.35,115.34,17.301
5215,2022-02-01,RTB-NAF,Chemagen,2.01,2.37,77.69,11.6535
5216,2022-03-28,RTB-NAF,Chemagen,2.0,2.14,65.5,9.825
5217,2022-02-18,RTB-NAF,Chemagen,1.93,2.16,93.53,14.0295
5218,2022-01-25,RTB-NAF,Chemagen,1.89,1.53,56.47,8.4705
5219,2022-02-14,RTB-NAF,Chemagen,1.91,1.79,106.13,15.9195
5220,2022-02-21,RTB-NAF,Chemagen,2.11,1.47,60.22,9.033
5221,2022-03-28,RTB-NAF,Chemagen,2.06,2.36,78.44,11.766
5222,2022-02-01,RTB-NAF,Chemagen,1.94,2.27,111.28,16.692
5223,2022-01-21,RTB-NAF,Chemagen,1.97,2.65,81.66,12.249
5224,2022-01-27,RTB-NAF,Chemagen,1.89,2.1,50.77,7.615500000000001
5225,2022-02-21,RTB-NAF,Chemagen,1.97,1.82,99.2,14.88
5226,2022-02-07,RTB-NAF,Chemagen,1.9,1.7,119.86,17.979
5227,2022-01-12,RTB-NAF,Chemagen,1.9,2.1,62.08,9.312
5228,2022-03-21,RTB-NAF,Chemagen,2.1,2.04,80.19,12.0285
5229,2022-02-04,RTB-NAF,Chemagen,1.99,-2.77,55.36,8.304
5230,2022-02-18,RTB-NAF,Chemagen,1.98,2.27,96.31,14.4465
5231,2022-01-12,RTB-NAF,Chemagen,1.87,1.8,86.15,12.9225
5232,2022-03-24,RTB-NAF,Chemagen,1.96,2.28,94.36,14.154
5233,2022-03-07,RTB-NAF,Chemagen,1.91,1.8,89.31,13.3965
5234,2022-02-07,RTB-NAF,Chemagen,1.94,2.11,86.05,12.9075
5235,2022-01-20,RTB-NAF,Chemagen,1.93,2.3,119.05,17.8575
5236,2022-02-21,RTB-NAF,Chemagen,1.9,2.09,77.8,11.67
5237,2022-03-03,RTB-NAF,Chemagen,2.01,2.12,90.09,13.5135
5238,2022-02-14,RTB-NAF,Chemagen,1.91,2.0,103.5,15.525
5239,2022-03-24,RTB-NAF,Chemagen,2.04,2.11,64.22,9.633
5240,2022-01-27,RTB-NAF,Chemagen,1.94,2.22,70.78,10.617
5241,2022-01-20,RTB-NAF,Chemagen,1.96,1.8,119.05,17.8575
5242,2022-03-11,RTB-NAF,Chemagen,1.97,2.21,110.94,16.641
5243,2022-03-07,RTB-NAF,Chemagen,1.94,2.34,115.04,17.256
5244,2022-02-07,RTB-NAF,Chemagen,1.91,1.8,73.34,11.001
5245,2022-02-25,RTB-NAF,Chemagen,1.96,2.19,115.55,17.3325
5246,2022-03-25,RTB-NAF,Chemagen,2.02,2.07,79.31,11.8965
5247,2022-02-24,RTB-NAF,Chemagen,2.03,2.17,76.84,11.526
5248,2022-01-14,RTB-NAF,Chemagen,2.0,2.32,86.96,13.043999999999999
5249,2022-02-16,RTB-NAF,Chemagen,1.97,2.17,74.17,11.1255
5250,2022-03-17,RTB-NAF,Chemagen,2.16,2.53,81.42,12.213
5251,2022-02-04,RTB-NAF,Chemagen,1.94,16.18,76.9,11.535
5252,2022-01-25,RTB-NAF,Chemagen,1.87,1.98,66.33,9.9495
5253,2022-03-17,RTB-NAF,Chemagen,2.17,2.19,65.79,9.868500000000001
5254,2022-02-24,RTB-NAF,Chemagen,2.02,2.26,92.25,13.8375
5255,2022-02-24,RTB-NAF,Chemagen,1.98,2.37,85.05,12.7575
5256,2022-03-22,RTB-NAF,Chemagen,2.0,2.33,76.83,11.5245
5257,2022-02-07,RTB-NAF,Chemagen,1.95,2.14,76.57,11.485499999999998
5258,2022-01-24,RTB-NAF,Chemagen,1.94,2.42,65.61,9.8415
5259,2022-03-28,RTB-NAF,Chemagen,1.96,2.29,94.86,14.229
5260,2022-03-22,RTB-NAF,Chemagen,2.0,2.65,91.23,13.6845
5261,2022-01-14,RTB-NAF,Chemagen,1.98,1.72,51.74,7.761
5262,2022-02-14,RTB-NAF,Chemagen,1.93,2.19,88.8,13.32
5263,2022-02-08,RTB-NAF,Chemagen,1.84,1.58,122.27,18.3405
5264,2022-01-07,RTB-NAF,Chemagen,2.04,2.29,62.34,9.351
5265,2022-01-27,RTB-NAF,Chemagen,1.89,2.22,113.4,17.01
5266,2022-03-03,RTB-NAF,Chemagen,2.05,1.9,54.06,8.109
5267,2022-01-20,RTB-NAF,Chemagen,1.96,2.59,78.66,11.799
5268,2022-02-07,RTB-NAF,Chemagen,1.91,2.11,90.15,13.5225
5269,2022-02-14,RTB-NAF,Chemagen,1.91,2.16,116.05,17.4075
5270,2022-03-07,RTB-NAF,Chemagen,1.98,2.44,120.92,18.138
5271,2022-02-18,RTB-NAF,Chemagen,1.97,2.11,78.87,11.8305
5272,2022-03-25,RTB-NAF,Chemagen,2.02,2.52,185.24,27.786
5273,2022-01-17,RTB-NAF,Chemagen,1.93,2.33,99.34,14.901
5274,2022-03-17,RTB-NAF,Chemagen,2.0,2.37,116.08,17.412
5275,2022-03-25,RTB-NAF,Chemagen,2.05,2.56,96.76,14.514
5276,2022-02-14,RTB-NAF,Chemagen,1.94,2.33,114.33,17.1495
5277,2022-01-07,RTB-NAF,Chemagen,2.0,2.37,79.69,11.9535
5278,2022-01-24,RTB-NAF,Chemagen,1.88,2.46,71.9,10.785
5279,2022-01-07,RTB-NAF,Chemagen,1.94,1.86,147.18,22.077
5280,2022-01-14,RTB-NAF,Chemagen,1.95,2.33,84.61,12.6915
5281,2022-01-07,RTB-NAF,Chemagen,2.0,2.29,101.37,15.2055
5282,2022-01-14,RTB-NAF,Chemagen,2.01,2.16,44.26,6.639
5283,2022-03-22,RTB-NAF,Chemagen,2.06,2.36,117.06,17.559
5284,2022-01-25,RTB-NAF,Chemagen,2.01,2.28,124.11,18.6165
5285,2022-02-07,RTB-NAF,Chemagen,1.94,2.23,129.52,19.428
5286,2022-02-08,RTB-NAF,Chemagen,2.01,2.19,100.93,15.139500000000002
5287,2022-01-31,RTB-NAF,Chemagen,1.93,2.32,90.69,13.6035
5288,2022-03-25,RTB-NAF,Chemagen,2.07,2.56,96.4,14.46
5289,2022-03-21,RTB-NAF,Chemagen,1.98,2.21,75.49,11.3235
5290,2022-02-18,RTB-NAF,Chemagen,2.03,2.2,75.72,11.358
5291,2022-03-07,RTB-NAF,Chemagen,1.97,2.26,73.97,11.0955
5292,2022-02-07,RTB-NAF,Chemagen,1.89,1.66,68.04,10.206000000000001
5293,2022-03-17,RTB-NAF,Chemagen,2.02,2.37,83.13,12.4695
5294,2022-02-25,RTB-NAF,Chemagen,2.02,2.34,134.93,20.2395
5295,2022-01-12,RTB-NAF,Chemagen,1.94,2.27,122.54,18.381
5296,2022-02-01,RTB-NAF,Chemagen,1.94,2.0,123.24,18.486
5297,2022-03-25,RTB-NAF,Chemagen,2.05,2.5,122.96,18.444
5298,2022-03-21,RTB-NAF,Chemagen,1.95,2.29,92.89,13.9335
5299,2022-02-25,RTB-NAF,Chemagen,2.0,2.09,95.21,14.281499999999998
5300,2022-01-24,RTB-NAF,Chemagen,1.93,2.36,90.08,13.512
5301,2022-03-28,RTB-NAF,Chemagen,1.96,2.27,104.58,15.687
5302,2022-01-12,RTB-NAF,Chemagen,2.02,1.99,73.59,11.0385
5303,2022-02-14,RTB-NAF,Chemagen,2.03,1.43,104.4,15.66
5304,2022-03-17,RTB-NAF,Chemagen,2.02,2.43,96.86,14.529
5305,2022-02-14,RTB-NAF,Chemagen,1.92,1.76,92.35,13.8525
5306,2022-01-12,RTB-NAF,Chemagen,1.92,1.43,127.87,19.1805
5307,2022-02-01,RTB-NAF,Chemagen,2.07,2.43,72.15,10.8225
5308,2022-01-17,RTB-NAF,Chemagen,1.97,2.31,104.59,15.6885
5309,2022-03-21,RTB-NAF,Chemagen,2.03,2.27,85.2,12.78
5310,2022-03-21,RTB-NAF,Chemagen,2.01,2.01,61.3,9.195
5311,2022-02-01,RTB-NAF,Chemagen,1.94,2.15,66.86,10.029
5312,2022-01-07,RTB-NAF,Chemagen,2.06,2.42,67.97,10.1955
5313,2022-03-03,RTB-NAF,Chemagen,1.91,2.29,145.58,21.837000000000003
5314,2022-03-21,RTB-NAF,Chemagen,1.92,2.32,99.38,14.907
5315,2022-03-07,RTB-NAF,Chemagen,1.92,2.31,179.59,26.9385
5316,2022-03-07,RTB-NAF,Chemagen,1.97,2.32,87.39,13.1085
5317,2022-02-18,RTB-NAF,Chemagen,1.94,2.04,67.28,10.092
5318,2022-03-11,RTB-NAF,Chemagen,1.93,2.16,78.16,11.724
5319,2022-02-14,RTB-NAF,Chemagen,1.92,2.14,228.66,34.299
5320,2022-01-12,RTB-NAF,Chemagen,2.04,1.64,59.77,8.9655
5321,2022-02-14,RTB-NAF,Chemagen,1.92,2.2,108.43,16.2645
5322,2022-01-14,RTB-NAF,Chemagen,1.95,2.16,105.83,15.8745
5323,2022-01-31,RTB-NAF,Chemagen,1.96,2.23,91.37,13.7055
5324,2022-02-28,RTB-NAF,Chemagen,1.96,2.11,96.94,14.541
5325,2022-01-20,RTB-NAF,Chemagen,2.01,2.6,78.58,11.787
5326,2022-02-14,RTB-NAF,Chemagen,1.91,2.04,79.85,11.9775
5327,2022-01-21,RTB-NAF,Chemagen,2.0,2.58,96.2,14.43
5328,2022-01-20,RTB-NAF,Chemagen,1.96,2.03,88.03,13.2045
5329,2022-02-21,RTB-NAF,Chemagen,1.95,2.26,87.48,13.122
5330,2022-03-21,RTB-NAF,Chemagen,1.92,2.35,101.66,15.249
5331,2022-02-18,RTB-NAF,Chemagen,2.06,1.85,84.72,12.708
5332,2022-03-07,RTB-NAF,Chemagen,1.95,2.25,107.78,16.167
5333,2022-02-14,RTB-NAF,Chemagen,1.9,1.77,102.47,15.3705
5334,2022-01-24,RTB-NAF,Chemagen,1.95,2.48,73.5,11.025
5335,2022-03-24,RTB-NAF,Chemagen,2.05,2.95,29.44,4.416
5336,2022-03-25,RTB-NAF,Chemagen,2.16,2.08,81.58,12.237
5337,2022-02-25,RTB-NAF,Chemagen,2.16,2.22,78.22,11.733
5338,2022-01-24,RTB-NAF,Chemagen,1.95,1.32,37.86,5.679
5339,2022-02-01,RTB-NAF,Chemagen,1.95,2.23,73.57,11.035499999999999
5340,2022-03-21,RTB-NAF,Chemagen,1.95,2.13,92.46,13.868999999999998
5341,2022-02-25,RTB-NAF,Chemagen,2.01,2.14,114.96,17.244
5342,2022-03-07,RTB-NAF,Chemagen,1.95,2.29,108.04,16.206000000000003
5343,2022-01-25,RTB-NAF,Chemagen,1.96,2.34,79.37,11.9055
5344,2022-01-27,RTB-NAF,Chemagen,1.95,2.09,101.61,15.2415
5345,2022-03-28,RTB-NAF,Chemagen,2.02,2.18,87.45,13.1175
5346,2022-03-09,RTB-NAF,Chemagen,1.93,2.35,120.05,18.0075
5347,2022-02-07,RTB-NAF,Chemagen,1.89,1.74,93.62,14.043
5348,2022-02-28,RTB-NAF,Chemagen,2.01,2.21,109.3,16.395
5349,2022-02-10,RTB-NAF,Chemagen,2.01,2.22,73.34,11.001
5350,2022-02-14,RTB-NAF,Chemagen,1.95,2.23,94.6,14.19
5351,2022-02-18,RTB-NAF,Chemagen,2.05,1.68,75.9,11.385
5352,2022-01-25,RTB-NAF,Chemagen,2.15,2.47,45.42,6.813
5353,2022-01-07,RTB-NAF,Chemagen,1.99,2.24,103.39,15.5085
5354,2022-02-28,RTB-NAF,Chemagen,1.95,2.22,125.51,18.8265
5355,2022-03-28,RTB-NAF,Chemagen,2.08,2.36,123.09,18.4635
5356,2022-03-22,RTB-NAF,Chemagen,1.99,2.43,108.93,16.3395
5357,2022-03-07,RTB-NAF,Chemagen,1.88,2.0,83.77,12.5655
5358,2022-03-21,RTB-NAF,Chemagen,1.93,2.21,82.85,12.4275
5359,2022-02-14,RTB-NAF,Chemagen,1.91,2.19,86.88,13.032
5360,2022-03-03,RTB-NAF,Chemagen,2.14,1.99,48.79,7.3185
5361,2022-03-07,RTB-NAF,Chemagen,1.97,2.07,72.73,10.9095
5362,2022-02-07,RTB-NAF,Chemagen,1.96,2.08,79.08,11.862
5363,2022-01-27,RTB-NAF,Chemagen,1.81,2.1,98.25,14.7375
5364,2022-03-28,RTB-NAF,Chemagen,1.94,2.24,74.33,11.1495
5365,2022-03-03,RTB-NAF,Chemagen,1.93,2.17,115.13,17.2695
5366,2022-03-21,RTB-NAF,Chemagen,2.02,2.32,99.72,14.958
5367,2022-02-28,RTB-NAF,Chemagen,1.93,2.24,144.42,21.662999999999997
5368,2022-02-24,RTB-NAF,Chemagen,2.18,1.96,75.15,11.2725
5369,2022-03-25,RTB-NAF,Chemagen,2.07,2.46,148.37,22.2555
5370,2022-02-25,RTB-NAF,Chemagen,2.02,2.01,95.98,14.397
5371,2022-02-01,RTB-NAF,Chemagen,1.98,2.31,103.97,15.5955
5372,2022-01-25,RTB-NAF,Chemagen,1.94,2.01,60.48,9.072
5373,2022-02-10,RTB-NAF,Chemagen,2.06,2.46,71.88,10.782
5374,2022-03-25,RTB-NAF,Chemagen,2.07,2.08,124.54,18.681
5375,2022-02-07,RTB-NAF,Chemagen,1.88,1.55,86.72,13.008
5376,2022-01-20,RTB-NAF,Chemagen,2.05,2.66,84.63,12.6945
5377,2022-02-14,RTB-NAF,Chemagen,2.08,2.11,54.63,8.1945
5378,2022-01-07,RTB-NAF,Chemagen,1.97,2.38,72.65,10.8975
5379,2022-01-25,RTB-NAF,Chemagen,1.95,2.22,70.54,10.581000000000001
5380,2022-03-21,RTB-NAF,Chemagen,1.88,2.15,72.03,10.8045
5381,2022-03-07,RTB-NAF,Chemagen,1.95,2.11,93.53,14.0295
5382,2022-03-24,RTB-NAF,Chemagen,2.12,2.6,51.28,7.692
5383,2022-01-20,RTB-NAF,Chemagen,1.93,2.15,138.45,20.7675
5384,2022-01-14,RTB-NAF,Chemagen,1.88,2.07,66.52,9.978
5385,2022-03-24,RTB-NAF,Chemagen,2.03,2.47,100.6,15.09
5386,2022-03-11,RTB-NAF,Chemagen,2.02,2.32,147.89,22.183499999999995
5387,2022-03-09,RTB-NAF,Chemagen,1.92,2.15,89.95,13.4925
5388,2022-03-21,RTB-NAF,Chemagen,1.96,2.13,58.11,8.7165
5389,2022-02-21,RTB-NAF,Chemagen,2.01,1.95,117.97,17.6955
5390,2022-03-25,RTB-NAF,Chemagen,2.06,2.56,120.08,18.012
5391,2022-02-16,RTB-NAF,Chemagen,2.07,2.23,59.08,8.862
5392,2022-03-25,RTB-NAF,Chemagen,2.02,2.59,115.69,17.3535
5393,2022-03-09,RTB-NAF,Chemagen,1.92,2.28,147.22,22.083
5394,2022-02-08,RTB-NAF,Chemagen,1.91,1.61,123.14,18.471
5395,2022-01-12,RTB-NAF,Chemagen,1.91,2.01,80.15,12.0225
5396,2022-03-21,RTB-NAF,Chemagen,1.95,2.26,100.27,15.0405
5397,2022-03-25,RTB-NAF,Chemagen,2.1,2.09,74.42,11.163
5398,2022-02-08,RTB-NAF,Chemagen,1.93,2.06,57.7,8.655
5399,2021-12-17,RTB-NAF,Chemagen,1.81,1.65,103.6,15.54
5400,2021-12-17,RTB-NAF,Chemagen,1.94,2.21,88.38,13.257
5401,2021-11-05,RTB-NAF,Chemagen,1.95,2.05,88.2,13.23
5402,2021-12-13,RTB-NAF,Chemagen,1.87,1.68,87.22,13.083
5403,2021-10-05,RTB-NAF,Chemagen,1.91,2.15,80.91,12.1365
5404,2021-11-26,RTB-NAF,Chemagen,1.9,2.12,73.32,10.997999999999998
5405,2021-12-20,RTB-NAF,Chemagen,1.99,2.48,63.26,9.489
5406,2021-12-20,RTB-NAF,Chemagen,1.9,1.95,100.57,15.085499999999998
5407,2021-10-05,RTB-NAF,Chemagen,1.85,2.07,100.83,15.1245
5408,2021-11-26,RTB-NAF,Chemagen,1.98,2.05,85.44,12.816
5409,2021-11-15,RTB-NAF,Chemagen,2.04,2.17,59.83,8.9745
5410,2021-11-26,RTB-NAF,Chemagen,1.81,1.7,81.33,12.1995
5411,2021-11-15,RTB-NAF,Chemagen,1.95,2.32,131.77,19.7655
5412,2021-10-22,RTB-NAF,Chemagen,1.91,1.56,115.03,17.2545
5413,2021-11-09,RTB-NAF,Chemagen,1.87,2.26,97.63,14.6445
5414,2021-10-20,RTB-NAF,Chemagen,1.95,2.21,125.06,18.759
5415,2021-10-29,RTB-NAF,Chemagen,1.96,2.17,78.63,11.7945
5416,2021-10-05,RTB-NAF,Chemagen,1.42,1.46,87.15,13.0725
5417,2021-12-24,RTB-NAF,Chemagen,1.88,1.62,52.46,7.869
5418,2021-11-26,RTB-NAF,Chemagen,2.14,2.27,41.6,6.24
5419,2021-12-10,RTB-NAF,Chemagen,1.96,2.1,89.71,13.456499999999998
5420,2021-10-22,RTB-NAF,Chemagen,1.95,2.26,74.3,11.145
5421,2021-11-19,RTB-NAF,Chemagen,2.23,2.25,63.04,9.456
5422,2021-11-26,RTB-NAF,Chemagen,1.83,2.31,100.12,15.018
5423,2021-11-26,RTB-NAF,Chemagen,1.9,2.2,104.4,15.66
